0.000105073	3.24671
0.000126323	3.28172
0.000154041	3.28246
0.000216444	3.2154
0.000331109	3.18332
0.00050654	3.08597
0.000711745	3.02293
0.00115227	3.0246
0.0018922	2.93234
0.00302052	2.81308
0.00532443	2.69897
0.00899561	2.50896
0.0145643	2.4324
0.0229224	2.30902
0.0350704	2.14623
0.0472311	2.0157
0.0627149	1.87328
0.0881388	1.66933
0.142747	1.38226
0.197818	1.15645
0.286128	0.835134
0.425895	0.515119
0.542359	0.341936
0.671504	0.206477
0.763356	0.149067
0.820044	0.102102
